action, angle, velocity, Q
Off, 88, 34, 0
Off, 88, 35, -9.59661
Off, 88, 36, 0
Off, 88, 37, -7.42232
Off, 88, 38, -6.08265
Off, 88, 39, -5.13585
Off, 88, 40, -4.18152
Off, 88, 41, -3.65288
Off, 88, 42, -2.83898
Off, 88, 43, 0
Off, 88, 44, 0
Off, 88, 45, -1.32131
Off, 88, 46, -2.18651
Off, 88, 47, -0.763126
Off, 88, 48, -0.573246
Off, 88, 49, -0.575732
Off, 88, 50, -0.540201
Off, 88, 51, -0.569937
Off, 88, 52, -0.821104
Off, 88, 53, -0.990606
Off, 88, 54, -1.14516
Off, 88, 55, -1.52269
Off, 88, 56, -2.24614
Off, 88, 57, -2.83177
Off, 88, 58, -3.44281
Off, 88, 59, -7.45737
Off, 88, 60, 0
Off, 88, 61, -5.86326
Off, 88, 62, -6.00487
Off, 88, 63, -7.52055
Off, 88, 64, -8.29881
Off, 88, 65, 0
Off, 88, 66, -10.9757
Off, 88, 67, -12.3966
Off, 88, 68, 0
Off, 88, 69, -14.8421
Off, 88, 70, -17.0187
Off, 88, 71, 0
Off, 88, 72, -20.621
Off, 88, 73, -21.712
Off, 88, 74, -24.3913
Off, 88, 75, -26.3046
Off, 88, 76, -27.4423
Off, 88, 77, -49.8218
Off, 88, 78, -32.3093
Off, 88, 79, 0
Off, 88, 80, -36.3287
Off, 88, 81, -39.3701
Off, 88, 82, 0
Off, 88, 83, -43.3294
Off, 88, 84, -47.7835
Off, 88, 85, 0
Off, 88, 86, 0
Off, 88, 87, 0
Off, 88, 88, 0
Off, 88, 89, -63.4173
Off, 88, 90, 0
Off, 88, 91, 0
Off, 88, 92, 0
Off, 88, 93, -76.4277
Off, 88, 94, -77.6706
Off, 88, 95, 0
Off, 88, 96, 0
Off, 88, 97, 0
Off, 88, 98, 0
Off, 88, 99, 0
Off, 89, 0, 0
Off, 89, 1, 0
Off, 89, 2, 0
Off, 89, 3, 0
Off, 89, 4, 0
Off, 89, 5, 0
Off, 89, 6, 0
Off, 89, 7, 0
Off, 89, 8, 0
Off, 89, 9, 0
Off, 89, 10, 0
Off, 89, 11, 0
Off, 89, 12, 0
Off, 89, 13, 0
Off, 89, 14, 0
Off, 89, 15, 0
Off, 89, 16, 0
Off, 89, 17, 0
Off, 89, 18, -39.6897
Off, 89, 19, 0
Off, 89, 20, 0
Off, 89, 21, 0
Off, 89, 22, -31.7371
Off, 89, 23, 0
Off, 89, 24, -27.3225
Off, 89, 25, -24.0895
Off, 89, 26, -22.8935
Off, 89, 27, -21.9859
Off, 89, 28, -20.2291
Off, 89, 29, 0
Off, 89, 30, -15.7759
Off, 89, 31, 0
Off, 89, 32, -12.7841
Off, 89, 33, -11.7175
Off, 89, 34, 0
Off, 89, 35, -8.98424
Off, 89, 36, -8.39568
Off, 89, 37, -6.48984
Off, 89, 38, -6.21526
Off, 89, 39, 0
Off, 89, 40, -4.30653
Off, 89, 41, -3.88946
Off, 89, 42, -2.70443
Off, 89, 43, -2.31942
Off, 89, 44, -1.59315
Off, 89, 45, 0
Off, 89, 46, -0.96316
Off, 89, 47, -0.721774
Off, 89, 48, 0
Off, 89, 49, -0.464361
Off, 89, 50, 0
Off, 89, 51, -0.480859
Off, 89, 52, -0.674347
Off, 89, 53, 0
Off, 89, 54, 0
Off, 89, 55, -1.3524
Off, 89, 56, -1.91067
Off, 89, 57, -2.45152
Off, 89, 58, 0
Off, 89, 59, -7.58511
Off, 89, 60, -7.9741
Off, 89, 61, -5.1299
Off, 89, 62, -6.88524
Off, 89, 63, -7.4167
Off, 89, 64, 0
Off, 89, 65, -10.2195
Off, 89, 66, -11.0178
Off, 89, 67, -12.4998
Off, 89, 68, -13.3801
Off, 89, 69, -14.7301
Off, 89, 70, -17.4607
Off, 89, 71, -18.939
Off, 89, 72, -20.5017
Off, 89, 73, -38.4664
Off, 89, 74, -23.0561
Off, 89, 75, -26.0127
Off, 89, 76, -27.9142
Off, 89, 77, -30.16
Off, 89, 78, -31.2719
Off, 89, 79, 0
Off, 89, 80, 0
Off, 89, 81, -40.3012
Off, 89, 82, 0
Off, 89, 83, -43.4092
Off, 89, 84, -47.2702
Off, 89, 85, -51.3949
Off, 89, 86, -53.8277
Off, 89, 87, -57.303
Off, 89, 88, 0
Off, 89, 89, 0
Off, 89, 90, -64.1607
Off, 89, 91, 0
Off, 89, 92, -71.1098
Off, 89, 93, 0
Off, 89, 94, -79.7351
Off, 89, 95, 0
Off, 89, 96, -84.7155
Off, 89, 97, -89.6275
Off, 89, 98, 0
Off, 89, 99, -96.5674
Off, 90, 0, 0
Off, 90, 1, 0
Off, 90, 2, 0
Off, 90, 3, 0
Off, 90, 4, 0
Off, 90, 5, 0
Off, 90, 6, 0
Off, 90, 7, 0
Off, 90, 8, 0
Off, 90, 9, 0
Off, 90, 10, 0
Off, 90, 11, 0
Off, 90, 12, 0
Off, 90, 13, 0
Off, 90, 14, 0
Off, 90, 15, 0
Off, 90, 16, 0
Off, 90, 17, 0
Off, 90, 18, 0
Off, 90, 19, 0
Off, 90, 20, 0
Off, 90, 21, -34.2026
Off, 90, 22, -32.1962
Off, 90, 23, 0
Off, 90, 24, -26.8615
Off, 90, 25, -24.4573
Off, 90, 26, -23.2547
Off, 90, 27, 0
Off, 90, 28, -18.4518
Off, 90, 29, -17.5114
Off, 90, 30, -15.4501
Off, 90, 31, -14.362
Off, 90, 32, 0
Off, 90, 33, 0
Off, 90, 34, 0
Off, 90, 35, -9.09472
Off, 90, 36, 0
Off, 90, 37, 0
Off, 90, 38, -5.99216
Off, 90, 39, -5.33564
Off, 90, 40, -3.91875
Off, 90, 41, -3.4348
Off, 90, 42, -2.55553
Off, 90, 43, -4.17334
Off, 90, 44, -1.6248
Off, 90, 45, 0
Off, 90, 46, -0.818176
Off, 90, 47, -0.740152
Off, 90, 48, 0
Off, 90, 49, -0.3615
Off, 90, 50, -0.34515
Off, 90, 51, -0.450738
Off, 90, 52, 0
Off, 90, 53, -0.742052
Off, 90, 54, -1.03697
Off, 90, 55, 0
Off, 90, 56, -1.8523
Off, 90, 57, -2.48879
Off, 90, 58, -3.10355
Off, 90, 59, 0
Off, 90, 60, -4.45879
Off, 90, 61, 0
Off, 90, 62, 0
Off, 90, 63, 0
Off, 90, 64, -7.94871
Off, 90, 65, -10.2313
Off, 90, 66, -10.9413
Off, 90, 67, -12.0032
Off, 90, 68, 0
Off, 90, 69, 0
Off, 90, 70, -16.6299
Off, 90, 71, -18.4788
Off, 90, 72, 0
Off, 90, 73, -38.1808
Off, 90, 74, -23.2254
Off, 90, 75, -25.9672
Off, 90, 76, -28.5697
Off, 90, 77, -30.6625
Off, 90, 78, 0
Off, 90, 79, -33.9701
Off, 90, 80, 0
Off, 90, 81, -39.2081
Off, 90, 82, -42.2074
Off, 90, 83, -43.7149
Off, 90, 84, -48.5626
Off, 90, 85, -49.4692
Off, 90, 86, -51.9194
Off, 90, 87, -56.9248
Off, 90, 88, 0
Off, 90, 89, -60.4221
Off, 90, 90, 0
Off, 90, 91, 0
Off, 90, 92, -70.0635
Off, 90, 93, 0
Off, 90, 94, 0
Off, 90, 95, 0
Off, 90, 96, -87.3285
Off, 90, 97, 0
Off, 90, 98, -93.7636
Off, 90, 99, -97.3776
Off, 91, 0, 0
Off, 91, 1, 0
Off, 91, 2, 0
Off, 91, 3, 0
Off, 91, 4, 0
Off, 91, 5, 0
Off, 91, 6, 0
Off, 91, 7, 0
Off, 91, 8, 0
Off, 91, 9, 0
Off, 91, 10, 0
Off, 91, 11, 0
Off, 91, 12, 0
Off, 91, 13, 0
Off, 91, 14, 0
Off, 91, 15, 0
Off, 91, 16, 0
Off, 91, 17, 0
Off, 91, 18, 0
Off, 91, 19, 0
Off, 91, 20, -35.0794
Off, 91, 21, 0
Off, 91, 22, -30.3191
Off, 91, 23, -29.7635
Off, 91, 24, -26.4609
Off, 91, 25, -25.2651
Off, 91, 26, -22.4091
Off, 91, 27, -20.1571
Off, 91, 28, 0
Off, 91, 29, 0
Off, 91, 30, -16.2799
Off, 91, 31, 0
Off, 91, 32, 0
Off, 91, 33, -11.1198
Off, 91, 34, 0
Off, 91, 35, -9.43103
Off, 91, 36, 0
Off, 91, 37, -6.58715
Off, 91, 38, 0
Off, 91, 39, -4.69928
Off, 91, 40, 0
Off, 91, 41, -3.28819
Off, 91, 42, -2.45404
Off, 91, 43, -1.86853
Off, 91, 44, 0
Off, 91, 45, -1.23065
Off, 91, 46, -0.958454
Off, 91, 47, -0.474865
Off, 91, 48, -0.35896
Off, 91, 49, -0.29459
Off, 91, 50, -0.477915
Off, 91, 51, -0.372912
Off, 91, 52, 0
Off, 91, 53, -0.614764
Off, 91, 54, -0.906591
Off, 91, 55, 0
Off, 91, 56, 0
Off, 91, 57, -2.15182
Off, 91, 58, 0
Off, 91, 59, -3.76189
Off, 91, 60, 0
Off, 91, 61, -5.2024
Off, 91, 62, -6.49139
Off, 91, 63, -7.35121
Off, 91, 64, -8.88311
Off, 91, 65, 0
Off, 91, 66, 0
Off, 91, 67, -12.7611
Off, 91, 68, -14.2979
Off, 91, 69, -15.3115
Off, 91, 70, -16.7215
Off, 91, 71, -17.7692
Off, 91, 72, -19.9099
Off, 91, 73, 0
Off, 91, 74, -24.7084
Off, 91, 75, 0
Off, 91, 76, 0
Off, 91, 77, 0
Off, 91, 78, -31.6585
Off, 91, 79, 0
Off, 91, 80, -37.9233
Off, 91, 81, 0
Off, 91, 82, 0
Off, 91, 83, 0
Off, 91, 84, -47.8998
Off, 91, 85, -48.958
Off, 91, 86, 0
Off, 91, 87, 0
Off, 91, 88, 0
Off, 91, 89, -61.3392
Off, 91, 90, 0
Off, 91, 91, 0
Off, 91, 92, 0
Off, 91, 93, 0
Off, 91, 94, 0
Off, 91, 95, 0
Off, 91, 96, -85.7002
Off, 91, 97, -88.5803
Off, 91, 98, 0
Off, 91, 99, 0
Off, 92, 0, 0
Off, 92, 1, 0
Off, 92, 2, 0
Off, 92, 3, 0
Off, 92, 4, 0
Off, 92, 5, 0
Off, 92, 6, 0
Off, 92, 7, 0
Off, 92, 8, 0
Off, 92, 9, 0
Off, 92, 10, 0
Off, 92, 11, 0
Off, 92, 12, 0
Off, 92, 13, 0
Off, 92, 14, 0
Off, 92, 15, 0
Off, 92, 16, 0
Off, 92, 17, 0
Off, 92, 18, 0
Off, 92, 19, 0
Off, 92, 20, 0
Off, 92, 21, 0
Off, 92, 22, -31.7255
Off, 92, 23, -28.2769
Off, 92, 24, 0
Off, 92, 25, 0
Off, 92, 26, -22.9668
Off, 92, 27, -21.4794
Off, 92, 28, 0
Off, 92, 29, -17.0769
Off, 92, 30, -15.1462
Off, 92, 31, -14.8745
Off, 92, 32, -12.9065
Off, 92, 33, 0
Off, 92, 34, -10.6621
Off, 92, 35, 0
Off, 92, 36, -7.40015
Off, 92, 37, 0
Off, 92, 38, -5.98959
Off, 92, 39, -4.6546
Off, 92, 40, -4.34161
Off, 92, 41, -3.51593
Off, 92, 42, -2.6535
Off, 92, 43, -2.1836
Off, 92, 44, -1.37036
Off, 92, 45, 0
Off, 92, 46, -0.723471
Off, 92, 47, -0.549696
Off, 92, 48, -0.300781
Off, 92, 49, -0.240772
Off, 92, 50, -0.244961
Off, 92, 51, -0.266176
Off, 92, 52, -0.368494
Off, 92, 53, -0.600696
Off, 92, 54, -1.05766
Off, 92, 55, -1.18195
Off, 92, 56, -1.9526
Off, 92, 57, -4.98938
Off, 92, 58, 0
Off, 92, 59, -3.56445
Off, 92, 60, -4.14466
Off, 92, 61, 0
Off, 92, 62, -11.1378
Off, 92, 63, -7.28205
Off, 92, 64, -8.57919
Off, 92, 65, -17.3848
Off, 92, 66, 0
Off, 92, 67, -11.6812
Off, 92, 68, -13.939
Off, 92, 69, -14.8382
Off, 92, 70, -17.2246
Off, 92, 71, 0
Off, 92, 72, -20.6495
Off, 92, 73, -21.0992
Off, 92, 74, -24.1839
Off, 92, 75, -24.9121
Off, 92, 76, -27.6381
Off, 92, 77, -29.173
Off, 92, 78, 0
Off, 92, 79, -34.3427
Off, 92, 80, 0
Off, 92, 81, -39.9294
Off, 92, 82, -42.338
Off, 92, 83, -45.7254
Off, 92, 84, 0
Off, 92, 85, 0
Off, 92, 86, 0
Off, 92, 87, 0
Off, 92, 88, -58.1865
Off, 92, 89, -61.4728
Off, 92, 90, 0
Off, 92, 91, 0
Off, 92, 92, 0
Off, 92, 93, 0
Off, 92, 94, 0
Off, 92, 95, -83.8819
Off, 92, 96, -86.7183
Off, 92, 97, -90.7433
Off, 92, 98, 0
Off, 92, 99, 0
Off, 93, 0, 0
Off, 93, 1, 0
Off, 93, 2, 0
Off, 93, 3, 0
Off, 93, 4, 0
Off, 93, 5, 0
Off, 93, 6, 0
Off, 93, 7, 0
Off, 93, 8, 0
Off, 93, 9, 0
Off, 93, 10, 0
Off, 93, 11, 0
Off, 93, 12, 0
Off, 93, 13, 0
Off, 93, 14, 0
Off, 93, 15, 0
Off, 93, 16, 0
Off, 93, 17, 0
Off, 93, 18, 0
Off, 93, 19, 0
Off, 93, 20, 0
Off, 93, 21, 0
Off, 93, 22, -30.6068
Off, 93, 23, 0
Off, 93, 24, 0
Off, 93, 25, -24.4852
Off, 93, 26, -23.3433
Off, 93, 27, -20.4377
Off, 93, 28, 0
Off, 93, 29, 0
Off, 93, 30, -15.5488
Off, 93, 31, -14.6189
Off, 93, 32, -13.3661
Off, 93, 33, -10.7979
Off, 93, 34, -10.6496
Off, 93, 35, -9.0696
Off, 93, 36, 0
Off, 93, 37, -6.42277
Off, 93, 38, -5.23658
Off, 93, 39, 0
Off, 93, 40, 0
Off, 93, 41, -2.95454
Off, 93, 42, -2.57636
Off, 93, 43, -1.98488
Off, 93, 44, -1.2715
Off, 93, 45, 0
Off, 93, 46, 0
Off, 93, 47, 0
Off, 93, 48, 0
Off, 93, 49, 0
Off, 93, 50, -0.167112
Off, 93, 51, -0.240326
Off, 93, 52, -0.307303
Off, 93, 53, -0.504422
Off, 93, 54, 0
Off, 93, 55, -1.17298
Off, 93, 56, -1.9615
Off, 93, 57, -2.10662
Off, 93, 58, -2.88916
Off, 93, 59, 0
Off, 93, 60, 0
Off, 93, 61, 0
Off, 93, 62, -6.38758
Off, 93, 63, -7.47743
Off, 93, 64, -7.96751
Off, 93, 65, -9.38436
Off, 93, 66, 0
Off, 93, 67, -12.1911
Off, 93, 68, -14.1923
Off, 93, 69, -15.0893
Off, 93, 70, -15.9693
Off, 93, 71, -17.6131
Off, 93, 72, -20.2365
Off, 93, 73, -21.5455
Off, 93, 74, -24.714
Off, 93, 75, 0
Off, 93, 76, -27.9247
Off, 93, 77, 0
Off, 93, 78, -32.9189
Off, 93, 79, -35.3449
Off, 93, 80, 0
Off, 93, 81, -39.2881
Off, 93, 82, 0
Off, 93, 83, 0
Off, 93, 84, 0
Off, 93, 85, -49.7052
Off, 93, 86, 0
Off, 93, 87, 0
Off, 93, 88, 0
Off, 93, 89, 0
Off, 93, 90, -64.642
Off, 93, 91, 0
Off, 93, 92, -72.9677
Off, 93, 93, -73.6957
Off, 93, 94, -79.1847
Off, 93, 95, -80.5716
Off, 93, 96, 0
Off, 93, 97, -88.8009
Off, 93, 98, 0
Off, 93, 99, 0
Off, 94, 0, 0
Off, 94, 1, 0
Off, 94, 2, 0
Off, 94, 3, 0
Off, 94, 4, 0
Off, 94, 5, 0
Off, 94, 6, 0
Off, 94, 7, 0
Off, 94, 8, 0
Off, 94, 9, 0
Off, 94, 10, 0
Off, 94, 11, 0
Off, 94, 12, 0
Off, 94, 13, 0
Off, 94, 14, 0
Off, 94, 15, 0
Off, 94, 16, 0
Off, 94, 17, 0
Off, 94, 18, 0
Off, 94, 19, 0
Off, 94, 20, 0
Off, 94, 21, 0
Off, 94, 22, -29.9577
Off, 94, 23, -28.4798
Off, 94, 24, -26.5319
Off, 94, 25, -25.0714
Off, 94, 26, -23.1457
Off, 94, 27, -21.1249
Off, 94, 28, -18.9304
Off, 94, 29, 0
Off, 94, 30, -15.8113
Off, 94, 31, -14.1989
Off, 94, 32, -12.1729
Off, 94, 33, -11.2436
Off, 94, 34, 0
Off, 94, 35, -9.02297
Off, 94, 36, -8.06454
Off, 94, 37, -6.3084
Off, 94, 38, -5.3122
Off, 94, 39, 0
Off, 94, 40, -3.50356
Off, 94, 41, 0
Off, 94, 42, -2.36516
Off, 94, 43, -1.72887
Off, 94, 44, -1.30117
Off, 94, 45, -0.825865
Off, 94, 46, 0
Off, 94, 47, -0.332659
Off, 94, 48, -0.259557
Off, 94, 49, 0
Off, 94, 50, -0.139465
Off, 94, 51, -0.184466
Off, 94, 52, -0.38603
Off, 94, 53, -0.621303
Off, 94, 54, -1.22434
Off, 94, 55, 0
Off, 94, 56, -1.83494
Off, 94, 57, -2.11062
Off, 94, 58, -3.12106
Off, 94, 59, -3.24932
Off, 94, 60, 0
Off, 94, 61, -5.19568
Off, 94, 62, 0
Off, 94, 63, -6.74885
Off, 94, 64, 0
Off, 94, 65, 0
Off, 94, 66, -10.2095
Off, 94, 67, 0
Off, 94, 68, -12.9613
Off, 94, 69, 0
Off, 94, 70, -16.9634
Off, 94, 71, -18.1503
Off, 94, 72, 0
Off, 94, 73, -21.3477
Off, 94, 74, -23.7195
Off, 94, 75, -26.5991
Off, 94, 76, -28.7442
Off, 94, 77, -53.3174
Off, 94, 78, -31.3324
Off, 94, 79, -35.2231
Off, 94, 80, -36.9335
Off, 94, 81, -40.5684
Off, 94, 82, 0
Off, 94, 83, -43.4508
Off, 94, 84, 0
Off, 94, 85, 0
Off, 94, 86, -53.4459
Off, 94, 87, 0
Off, 94, 88, 0
Off, 94, 89, -61.4323
Off, 94, 90, -64.2884
Off, 94, 91, -69.0424
Off, 94, 92, 0
Off, 94, 93, -76.9992
Off, 94, 94, 0
Off, 94, 95, 0
Off, 94, 96, -86.1923
Off, 94, 97, 0
Off, 94, 98, -93.189
Off, 94, 99, 0
Off, 95, 0, 0
Off, 95, 1, 0
Off, 95, 2, 0
Off, 95, 3, 0
Off, 95, 4, 0
Off, 95, 5, 0
Off, 95, 6, 0
Off, 95, 7, 0
Off, 95, 8, 0
Off, 95, 9, 0
Off, 95, 10, 0
Off, 95, 11, 0
Off, 95, 12, 0
Off, 95, 13, 0
Off, 95, 14, 0
Off, 95, 15, -46.7212
Off, 95, 16, 0
Off, 95, 17, -43.4707
Off, 95, 18, 0
Off, 95, 19, 0
Off, 95, 20, 0
Off, 95, 21, -32.5437
Off, 95, 22, -31.1518
Off, 95, 23, -28.2539
Off, 95, 24, -25.7618
Off, 95, 25, 0
Off, 95, 26, -23.2175
Off, 95, 27, 0
Off, 95, 28, 0
Off, 95, 29, -17.7239
Off, 95, 30, 0
Off, 95, 31, -13.2437
Off, 95, 32, 0
Off, 95, 33, 0
Off, 95, 34, -10.3052
Off, 95, 35, -8.74931
Off, 95, 36, 0
Off, 95, 37, -6.83313
Off, 95, 38, 0
Off, 95, 39, 0
Off, 95, 40, -3.96717
Off, 95, 41, -3.04474
Off, 95, 42, 0
Off, 95, 43, -1.69403
Off, 95, 44, -1.17738
Off, 95, 45, -1.01036
Off, 95, 46, 0
Off, 95, 47, -0.341879
Off, 95, 48, -0.155603
Off, 95, 49, -0.138109
Off, 95, 50, -0.0859785
Off, 95, 51, -0.156582
Off, 95, 52, -0.247397
Off, 95, 53, 0
Off, 95, 54, -0.878419
Off, 95, 55, -1.70966
Off, 95, 56, 0
Off, 95, 57, -2.11511
Off, 95, 58, 0
Off, 95, 59, -3.31166
Off, 95, 60, 0
Off, 95, 61, -11.3672
Off, 95, 62, -6.06696
Off, 95, 63, -7.62936
Off, 95, 64, -8.08687
Off, 95, 65, 0
Off, 95, 66, -11.2586
Off, 95, 67, -11.4952
Off, 95, 68, -13.8993
Off, 95, 69, 0
Off, 95, 70, -16.8796
Off, 95, 71, -17.8346
Off, 95, 72, -20.6389
Off, 95, 73, 0
Off, 95, 74, -24.0187
Off, 95, 75, -26.3179
Off, 95, 76, -28.8314
Off, 95, 77, -30.3498
Off, 95, 78, -31.5504
Off, 95, 79, -35.5526
Off, 95, 80, -36.1817
Off, 95, 81, 0
Off, 95, 82, -42.6554
Off, 95, 83, -44.049
Off, 95, 84, 0
Off, 95, 85, 0
Off, 95, 86, -52.1702
Off, 95, 87, -57.3474
Off, 95, 88, 0
Off, 95, 89, -62.0626
Off, 95, 90, -64.5069
Off, 95, 91, 0
Off, 95, 92, 0
Off, 95, 93, -76.0837
Off, 95, 94, 0
Off, 95, 95, 0
Off, 95, 96, 0
Off, 95, 97, 0
Off, 95, 98, -92.1581
Off, 95, 99, 0
Off, 96, 0, 0
Off, 96, 1, 0
Off, 96, 2, 0
Off, 96, 3, 0
Off, 96, 4, 0
Off, 96, 5, 0
Off, 96, 6, 0
Off, 96, 7, 0
Off, 96, 8, -69.43
Off, 96, 9, 0
Off, 96, 10, 0
Off, 96, 11, 0
Off, 96, 12, 0
Off, 96, 13, 0
Off, 96, 14, 0
Off, 96, 15, -48.0187
Off, 96, 16, 0
Off, 96, 17, 0
Off, 96, 18, 0
Off, 96, 19, 0
Off, 96, 20, 0
Off, 96, 21, -33.505
Off, 96, 22, -29.8347
Off, 96, 23, -27.4151
Off, 96, 24, -26.7076
Off, 96, 25, -24.9474
Off, 96, 26, 0
Off, 96, 27, -19.7151
Off, 96, 28, 0
Off, 96, 29, -17.0224
Off, 96, 30, 0
Off, 96, 31, -13.7063
Off, 96, 32, -21.8202
Off, 96, 33, -11.5539
Off, 96, 34, -9.68802
Off, 96, 35, -8.10831
Off, 96, 36, 0
Off, 96, 37, 0
Off, 96, 38, -5.52446
Off, 96, 39, 0
Off, 96, 40, -3.3928
Off, 96, 41, -3.14232
Off, 96, 42, -2.1133
Off, 96, 43, 0
Off, 96, 44, -1.24244
Off, 96, 45, -0.909408
Off, 96, 46, -0.598867
Off, 96, 47, -0.353936
Off, 96, 48, -0.139048
Off, 96, 49, 0
Off, 96, 50, -0.056742
Off, 96, 51, -0.162401
Off, 96, 52, 0
Off, 96, 53, -0.47375
Off, 96, 54, 0
Off, 96, 55, -1.38402
Off, 96, 56, -1.68288
Off, 96, 57, -2.18167
Off, 96, 58, -3.19393
Off, 96, 59, -3.65398
Off, 96, 60, -7.47579
Off, 96, 61, 0
Off, 96, 62, 0
Off, 96, 63, -7.38128
Off, 96, 64, -8.54495
Off, 96, 65, 0
Off, 96, 66, 0
Off, 96, 67, -12.0698
Off, 96, 68, 0
Off, 96, 69, -15.4036
Off, 96, 70, -17.0518
Off, 96, 71, -19.0467
Off, 96, 72, -20.3516
Off, 96, 73, 0
Off, 96, 74, -23.3329
Off, 96, 75, 0
Off, 96, 76, -27.1407
Off, 96, 77, 0
Off, 96, 78, -32.2325
Off, 96, 79, 0
Off, 96, 80, -37.3674
Off, 96, 81, 0
Off, 96, 82, -43.0443
Off, 96, 83, 0
Off, 96, 84, -46.6507
Off, 96, 85, 0
Off, 96, 86, 0
Off, 96, 87, -57.5002
Off, 96, 88, 0
Off, 96, 89, -60.7676
Off, 96, 90, -66.35
Off, 96, 91, -69.0017
Off, 96, 92, -72.0391
Off, 96, 93, 0
Off, 96, 94, 0
Off, 96, 95, 0
Off, 96, 96, -87.7147
Off, 96, 97, 0
Off, 96, 98, -95.5216
Off, 96, 99, 0
Off, 97, 0, 0
Off, 97, 1, 0
Off, 97, 2, 0
Off, 97, 3, 0
Off, 97, 4, 0
Off, 97, 5, 0
Off, 97, 6, 0
Off, 97, 7, 0
Off, 97, 8, 0
Off, 97, 9, 0
Off, 97, 10, 0
Off, 97, 11, 0
Off, 97, 12, 0
Off, 97, 13, 0
Off, 97, 14, 0
Off, 97, 15, 0
Off, 97, 16, 0
Off, 97, 17, 0
Off, 97, 18, -40.2699
Off, 97, 19, -38.3593
Off, 97, 20, -34.2465
Off, 97, 21, -31.7125
Off, 97, 22, -29.4291
Off, 97, 23, -29.1225
Off, 97, 24, 0
Off, 97, 25, 0
Off, 97, 26, 0
Off, 97, 27, 0
Off, 97, 28, 0
Off, 97, 29, -17.6324
Off, 97, 30, -15.987
Off, 97, 31, -13.3049
Off, 97, 32, 0
Off, 97, 33, -11.2462
Off, 97, 34, -9.96879
Off, 97, 35, -8.63955
Off, 97, 36, 0
Off, 97, 37, -6.42039
Off, 97, 38, 0
Off, 97, 39, 0
Off, 97, 40, -3.52284
Off, 97, 41, -2.98482
Off, 97, 42, 0
Off, 97, 43, -1.6453
Off, 97, 44, 0
Off, 97, 45, -0.728726
Off, 97, 46, -0.501074
Off, 97, 47, -0.298397
Off, 97, 48, -0.154213
Off, 97, 49, -0.0327422
Off, 97, 50, -0.0226911
Off, 97, 51, -0.151727
Off, 97, 52, 0
Off, 97, 53, -0.559654
Off, 97, 54, -0.8943
Off, 97, 55, -1.34979
Off, 97, 56, -1.93904
Off, 97, 57, 0
Off, 97, 58, 0
Off, 97, 59, -3.92889
Off, 97, 60, 0
Off, 97, 61, -5.20839
Off, 97, 62, -5.90921
Off, 97, 63, 0
Off, 97, 64, 0
Off, 97, 65, -9.10091
Off, 97, 66, -10.802
Off, 97, 67, -12.7583
Off, 97, 68, 0
Off, 97, 69, 0
Off, 97, 70, -16.8863
Off, 97, 71, -18.9646
Off, 97, 72, -20.464
Off, 97, 73, -22.5652
Off, 97, 74, -23.6264
Off, 97, 75, -25.9453
Off, 97, 76, 0
Off, 97, 77, -31.2004
Off, 97, 78, 0
Off, 97, 79, -34.7361
Off, 97, 80, 0
Off, 97, 81, 0
Off, 97, 82, -73.7423
Off, 97, 83, -43.8242
Off, 97, 84, 0
Off, 97, 85, -50.6723
Off, 97, 86, -51.6825
Off, 97, 87, 0
Off, 97, 88, 0
Off, 97, 89, 0
Off, 97, 90, -66.3699
Off, 97, 91, 0
Off, 97, 92, -72.7729
Off, 97, 93, 0
Off, 97, 94, 0
Off, 97, 95, -81.0315
Off, 97, 96, 0
Off, 97, 97, -89.5262
Off, 97, 98, 0
Off, 97, 99, 0
Off, 98, 0, 0
Off, 98, 1, 0
Off, 98, 2, 0
Off, 98, 3, 0
Off, 98, 4, 0
Off, 98, 5, 0
Off, 98, 6, 0
Off, 98, 7, -71.0295
Off, 98, 8, 0
Off, 98, 9, 0
Off, 98, 10, 0
Off, 98, 11, 0
Off, 98, 12, 0
Off, 98, 13, 0
Off, 98, 14, 0
Off, 98, 15, 0
Off, 98, 16, 0
Off, 98, 17, 0
Off, 98, 18, 0
Off, 98, 19, 0
Off, 98, 20, 0
Off, 98, 21, 0
Off, 98, 22, 0
Off, 98, 23, 0
Off, 98, 24, -25.4744
Off, 98, 25, 0
Off, 98, 26, -21.8895
Off, 98, 27, -20.23
Off, 98, 28, -19.0633
Off, 98, 29, -16.9363
Off, 98, 30, -15.7316
Off, 98, 31, 0
Off, 98, 32, -12.5655
Off, 98, 33, -10.7953
Off, 98, 34, -9.56179
Off, 98, 35, 0
Off, 98, 36, 0
Off, 98, 37, -6.52516
Off, 98, 38, -5.41548
Off, 98, 39, 0
Off, 98, 40, -3.53031
Off, 98, 41, -2.80717
Off, 98, 42, -2.04921
Off, 98, 43, -1.87531
Off, 98, 44, 0
Off, 98, 45, -0.876685
Off, 98, 46, -0.392108
Off, 98, 47, 0
Off, 98, 48, -0.152427
Off, 98, 49, -0.00729929
Off, 98, 50, 0
Off, 98, 51, -0.0893001
Off, 98, 52, 0
Off, 98, 53, -0.366247
Off, 98, 54, 0
Off, 98, 55, -1.97362
Off, 98, 56, 0
Off, 98, 57, 0
Off, 98, 58, -2.9398
Off, 98, 59, -3.44169
Off, 98, 60, -4.15125
Off, 98, 61, -4.94346
Off, 98, 62, -6.29426
Off, 98, 63, 0
Off, 98, 64, -8.02738
Off, 98, 65, -9.33359
Off, 98, 66, 0
